INDEX,FULLTIME,VALUE,Project,Phase,Network,Mode,Latitude,Longitude,UNIQUE_ID,KPI
364,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9203877,106.9218698,6_Feb_2026_Complaint_Sales_Area_Sukabumi_364,ECI
365,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9204065,106.9219192,6_Feb_2026_Complaint_Sales_Area_Sukabumi_365,ECI
367,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9204278,106.9219737,6_Feb_2026_Complaint_Sales_Area_Sukabumi_367,ECI
368,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9204524,106.9220329,6_Feb_2026_Complaint_Sales_Area_Sukabumi_368,ECI
369,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9204796,106.9220981,6_Feb_2026_Complaint_Sales_Area_Sukabumi_369,ECI
371,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9205008,106.9221445,6_Feb_2026_Complaint_Sales_Area_Sukabumi_371,ECI
372,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9205214,106.9221856,6_Feb_2026_Complaint_Sales_Area_Sukabumi_372,ECI
373,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9205496,106.9222334,6_Feb_2026_Complaint_Sales_Area_Sukabumi_373,ECI
375,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9205766,106.9222808,6_Feb_2026_Complaint_Sales_Area_Sukabumi_375,ECI
376,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9206014,106.9223267,6_Feb_2026_Complaint_Sales_Area_Sukabumi_376,ECI
377,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9206259,106.9223659,6_Feb_2026_Complaint_Sales_Area_Sukabumi_377,ECI
379,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9206542,106.9224041,6_Feb_2026_Complaint_Sales_Area_Sukabumi_379,ECI
380,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9206788,106.9224314,6_Feb_2026_Complaint_Sales_Area_Sukabumi_380,ECI
381,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9207098,106.9224651,6_Feb_2026_Complaint_Sales_Area_Sukabumi_381,ECI
383,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9207245,106.9224818,6_Feb_2026_Complaint_Sales_Area_Sukabumi_383,ECI
384,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9207491,106.9225061,6_Feb_2026_Complaint_Sales_Area_Sukabumi_384,ECI
385,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9207763,106.922531,6_Feb_2026_Complaint_Sales_Area_Sukabumi_385,ECI
387,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9208066,106.9225574,6_Feb_2026_Complaint_Sales_Area_Sukabumi_387,ECI
388,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9208428,106.9225841,6_Feb_2026_Complaint_Sales_Area_Sukabumi_388,ECI
389,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9208831,106.9226176,6_Feb_2026_Complaint_Sales_Area_Sukabumi_389,ECI
390,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9209252,106.9226588,6_Feb_2026_Complaint_Sales_Area_Sukabumi_390,ECI
392,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9209582,106.9226879,6_Feb_2026_Complaint_Sales_Area_Sukabumi_392,ECI
393,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9209934,106.9227221,6_Feb_2026_Complaint_Sales_Area_Sukabumi_393,ECI
395,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9210362,106.9227634,6_Feb_2026_Complaint_Sales_Area_Sukabumi_395,ECI
397,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9210789,106.9228055,6_Feb_2026_Complaint_Sales_Area_Sukabumi_397,ECI
398,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9211166,106.9228417,6_Feb_2026_Complaint_Sales_Area_Sukabumi_398,ECI
399,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9211504,106.9228721,6_Feb_2026_Complaint_Sales_Area_Sukabumi_399,ECI
401,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.921178,106.9228921,6_Feb_2026_Complaint_Sales_Area_Sukabumi_401,ECI
404,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9211967,106.9229038,6_Feb_2026_Complaint_Sales_Area_Sukabumi_404,ECI
405,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9212093,106.9229102,6_Feb_2026_Complaint_Sales_Area_Sukabumi_405,ECI
407,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.921217,106.9229133,6_Feb_2026_Complaint_Sales_Area_Sukabumi_407,ECI
408,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9212243,106.9229153,6_Feb_2026_Complaint_Sales_Area_Sukabumi_408,ECI
410,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9212322,106.9229164,6_Feb_2026_Complaint_Sales_Area_Sukabumi_410,ECI
411,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9212404,106.9229174,6_Feb_2026_Complaint_Sales_Area_Sukabumi_411,ECI
412,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9212451,106.9229218,6_Feb_2026_Complaint_Sales_Area_Sukabumi_412,ECI
413,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9212507,106.9229237,6_Feb_2026_Complaint_Sales_Area_Sukabumi_413,ECI
414,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9212588,106.9229218,6_Feb_2026_Complaint_Sales_Area_Sukabumi_414,ECI
415,1.77036E+12,391819 / 22,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9212722,106.922914,6_Feb_2026_Complaint_Sales_Area_Sukabumi_415,ECI
416,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9212861,106.9229052,6_Feb_2026_Complaint_Sales_Area_Sukabumi_416,ECI
417,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9213064,106.9228946,6_Feb_2026_Complaint_Sales_Area_Sukabumi_417,ECI
418,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9213232,106.9228827,6_Feb_2026_Complaint_Sales_Area_Sukabumi_418,ECI
419,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9213341,106.9228724,6_Feb_2026_Complaint_Sales_Area_Sukabumi_419,ECI
420,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.92134,106.9228667,6_Feb_2026_Complaint_Sales_Area_Sukabumi_420,ECI
421,1.77036E+12,392018 / 63,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9213405,106.9228661,6_Feb_2026_Complaint_Sales_Area_Sukabumi_421,ECI
422,1.77036E+12,392018 / 63,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.921341,106.9228665,6_Feb_2026_Complaint_Sales_Area_Sukabumi_422,ECI
423,1.77036E+12,392018 / 63,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9213423,106.9228654,6_Feb_2026_Complaint_Sales_Area_Sukabumi_423,ECI
424,1.77036E+12,392018 / 63,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9213443,106.9228631,6_Feb_2026_Complaint_Sales_Area_Sukabumi_424,ECI
425,1.77036E+12,392018 / 63,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.9213452,106.9228593,6_Feb_2026_Complaint_Sales_Area_Sukabumi_425,ECI
426,1.77036E+12,392018 / 63,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,IDLE,-6.921346,106.9228546,6_Feb_2026_Complaint_Sales_Area_Sukabumi_426,ECI
75,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9192933,106.9175875,6_Feb_2026_Complaint_Sales_Area_Sukabumi_75,ECI
78,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9193044,106.9176332,6_Feb_2026_Complaint_Sales_Area_Sukabumi_78,ECI
80,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9193179,106.91768,6_Feb_2026_Complaint_Sales_Area_Sukabumi_80,ECI
82,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9193309,106.917728,6_Feb_2026_Complaint_Sales_Area_Sukabumi_82,ECI
84,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9193463,106.9177799,6_Feb_2026_Complaint_Sales_Area_Sukabumi_84,ECI
88,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9193567,106.9178173,6_Feb_2026_Complaint_Sales_Area_Sukabumi_88,ECI
89,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9193632,106.9178553,6_Feb_2026_Complaint_Sales_Area_Sukabumi_89,ECI
91,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9193679,106.9178981,6_Feb_2026_Complaint_Sales_Area_Sukabumi_91,ECI
92,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9193717,106.9179484,6_Feb_2026_Complaint_Sales_Area_Sukabumi_92,ECI
94,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9193757,106.9179932,6_Feb_2026_Complaint_Sales_Area_Sukabumi_94,ECI
96,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9193841,106.9180448,6_Feb_2026_Complaint_Sales_Area_Sukabumi_96,ECI
98,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9193951,106.9180886,6_Feb_2026_Complaint_Sales_Area_Sukabumi_98,ECI
100,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.919407,106.9181321,6_Feb_2026_Complaint_Sales_Area_Sukabumi_100,ECI
103,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9194172,106.9181851,6_Feb_2026_Complaint_Sales_Area_Sukabumi_103,ECI
105,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9194223,106.9182257,6_Feb_2026_Complaint_Sales_Area_Sukabumi_105,ECI
106,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9194256,106.9182614,6_Feb_2026_Complaint_Sales_Area_Sukabumi_106,ECI
107,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9194296,106.9183138,6_Feb_2026_Complaint_Sales_Area_Sukabumi_107,ECI
109,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9194374,106.9184108,6_Feb_2026_Complaint_Sales_Area_Sukabumi_109,ECI
110,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9194454,106.918477,6_Feb_2026_Complaint_Sales_Area_Sukabumi_110,ECI
112,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.919456,106.9185415,6_Feb_2026_Complaint_Sales_Area_Sukabumi_112,ECI
114,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9194641,106.918601,6_Feb_2026_Complaint_Sales_Area_Sukabumi_114,ECI
116,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9194741,106.918661,6_Feb_2026_Complaint_Sales_Area_Sukabumi_116,ECI
118,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9194882,106.9187195,6_Feb_2026_Complaint_Sales_Area_Sukabumi_118,ECI
120,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9195004,106.9187832,6_Feb_2026_Complaint_Sales_Area_Sukabumi_120,ECI
122,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9195106,106.9188482,6_Feb_2026_Complaint_Sales_Area_Sukabumi_122,ECI
124,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.91952,106.9189119,6_Feb_2026_Complaint_Sales_Area_Sukabumi_124,ECI
126,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9195272,106.9189648,6_Feb_2026_Complaint_Sales_Area_Sukabumi_126,ECI
128,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9195337,106.9190147,6_Feb_2026_Complaint_Sales_Area_Sukabumi_128,ECI
130,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9195418,106.9190656,6_Feb_2026_Complaint_Sales_Area_Sukabumi_130,ECI
132,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9195513,106.9191149,6_Feb_2026_Complaint_Sales_Area_Sukabumi_132,ECI
134,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9195623,106.919167,6_Feb_2026_Complaint_Sales_Area_Sukabumi_134,ECI
135,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9195738,106.9192168,6_Feb_2026_Complaint_Sales_Area_Sukabumi_135,ECI
137,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9195857,106.919264,6_Feb_2026_Complaint_Sales_Area_Sukabumi_137,ECI
139,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9195921,106.9192906,6_Feb_2026_Complaint_Sales_Area_Sukabumi_139,ECI
141,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9196019,106.9193315,6_Feb_2026_Complaint_Sales_Area_Sukabumi_141,ECI
143,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9196164,106.9193916,6_Feb_2026_Complaint_Sales_Area_Sukabumi_143,ECI
144,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9196253,106.9194278,6_Feb_2026_Complaint_Sales_Area_Sukabumi_144,ECI
146,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.919633,106.9194571,6_Feb_2026_Complaint_Sales_Area_Sukabumi_146,ECI
148,1.77036E+12,391819 / 33,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9196386,106.91948,6_Feb_2026_Complaint_Sales_Area_Sukabumi_148,ECI
152,1.77036E+12,391819 / 32,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9196456,106.9195048,6_Feb_2026_Complaint_Sales_Area_Sukabumi_152,ECI
154,1.77036E+12,391819 / 32,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9196494,106.9195163,6_Feb_2026_Complaint_Sales_Area_Sukabumi_154,ECI
156,1.77036E+12,391819 / 32,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.919655,106.9195347,6_Feb_2026_Complaint_Sales_Area_Sukabumi_156,ECI
158,1.77036E+12,391819 / 32,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9196609,106.9195523,6_Feb_2026_Complaint_Sales_Area_Sukabumi_158,ECI
160,1.77036E+12,391819 / 32,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9196673,106.9195723,6_Feb_2026_Complaint_Sales_Area_Sukabumi_160,ECI
162,1.77036E+12,391819 / 32,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9196738,106.9195936,6_Feb_2026_Complaint_Sales_Area_Sukabumi_162,ECI
164,1.77036E+12,391819 / 32,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9196801,106.9196191,6_Feb_2026_Complaint_Sales_Area_Sukabumi_164,ECI
165,1.77036E+12,391819 / 32,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9196893,106.9196521,6_Feb_2026_Complaint_Sales_Area_Sukabumi_165,ECI
167,1.77036E+12,391819 / 32,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9197025,106.9196893,6_Feb_2026_Complaint_Sales_Area_Sukabumi_167,ECI
169,1.77036E+12,391819 / 32,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9197183,106.9197307,6_Feb_2026_Complaint_Sales_Area_Sukabumi_169,ECI
171,1.77036E+12,391819 / 32,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9197344,106.9197764,6_Feb_2026_Complaint_Sales_Area_Sukabumi_171,ECI
173,1.77036E+12,391819 / 32,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9197478,106.9198198,6_Feb_2026_Complaint_Sales_Area_Sukabumi_173,ECI
175,1.77036E+12,391819 / 32,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9197594,106.9198549,6_Feb_2026_Complaint_Sales_Area_Sukabumi_175,ECI
178,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9197715,106.9198906,6_Feb_2026_Complaint_Sales_Area_Sukabumi_178,ECI
180,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9197999,106.9199744,6_Feb_2026_Complaint_Sales_Area_Sukabumi_180,ECI
182,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9198147,106.9200256,6_Feb_2026_Complaint_Sales_Area_Sukabumi_182,ECI
183,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9198274,106.9200794,6_Feb_2026_Complaint_Sales_Area_Sukabumi_183,ECI
185,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9198383,106.9201271,6_Feb_2026_Complaint_Sales_Area_Sukabumi_185,ECI
186,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.919853,106.9201834,6_Feb_2026_Complaint_Sales_Area_Sukabumi_186,ECI
188,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.919868,106.920241,6_Feb_2026_Complaint_Sales_Area_Sukabumi_188,ECI
189,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9198826,106.9202959,6_Feb_2026_Complaint_Sales_Area_Sukabumi_189,ECI
191,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9199025,106.9203602,6_Feb_2026_Complaint_Sales_Area_Sukabumi_191,ECI
192,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9199228,106.9204205,6_Feb_2026_Complaint_Sales_Area_Sukabumi_192,ECI
194,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9199444,106.9204833,6_Feb_2026_Complaint_Sales_Area_Sukabumi_194,ECI
195,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9199653,106.920544,6_Feb_2026_Complaint_Sales_Area_Sukabumi_195,ECI
197,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9199847,106.9205965,6_Feb_2026_Complaint_Sales_Area_Sukabumi_197,ECI
199,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9200024,106.9206439,6_Feb_2026_Complaint_Sales_Area_Sukabumi_199,ECI
201,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9200168,106.9206912,6_Feb_2026_Complaint_Sales_Area_Sukabumi_201,ECI
203,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9200287,106.9207355,6_Feb_2026_Complaint_Sales_Area_Sukabumi_203,ECI
205,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.920041,106.9207727,6_Feb_2026_Complaint_Sales_Area_Sukabumi_205,ECI
207,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9200511,106.9208024,6_Feb_2026_Complaint_Sales_Area_Sukabumi_207,ECI
209,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.920065,106.9208462,6_Feb_2026_Complaint_Sales_Area_Sukabumi_209,ECI
211,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9200861,106.9209139,6_Feb_2026_Complaint_Sales_Area_Sukabumi_211,ECI
213,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9200987,106.9209531,6_Feb_2026_Complaint_Sales_Area_Sukabumi_213,ECI
215,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9201176,106.9210064,6_Feb_2026_Complaint_Sales_Area_Sukabumi_215,ECI
216,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9201348,106.9210591,6_Feb_2026_Complaint_Sales_Area_Sukabumi_216,ECI
218,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9201517,106.9211225,6_Feb_2026_Complaint_Sales_Area_Sukabumi_218,ECI
220,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9201676,106.9211776,6_Feb_2026_Complaint_Sales_Area_Sukabumi_220,ECI
222,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.920183,106.9212211,6_Feb_2026_Complaint_Sales_Area_Sukabumi_222,ECI
223,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9201986,106.9212623,6_Feb_2026_Complaint_Sales_Area_Sukabumi_223,ECI
225,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9202095,106.9212917,6_Feb_2026_Complaint_Sales_Area_Sukabumi_225,ECI
226,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9202161,106.9213104,6_Feb_2026_Complaint_Sales_Area_Sukabumi_226,ECI
228,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9202203,106.9213253,6_Feb_2026_Complaint_Sales_Area_Sukabumi_228,ECI
229,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9202227,106.9213381,6_Feb_2026_Complaint_Sales_Area_Sukabumi_229,ECI
231,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9202246,106.9213514,6_Feb_2026_Complaint_Sales_Area_Sukabumi_231,ECI
234,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9202266,106.9213622,6_Feb_2026_Complaint_Sales_Area_Sukabumi_234,ECI
236,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9202277,106.9213666,6_Feb_2026_Complaint_Sales_Area_Sukabumi_236,ECI
238,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9202272,106.9213664,6_Feb_2026_Complaint_Sales_Area_Sukabumi_238,ECI
241,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9202261,106.921366,6_Feb_2026_Complaint_Sales_Area_Sukabumi_241,ECI
244,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.9202265,106.9213682,6_Feb_2026_Complaint_Sales_Area_Sukabumi_244,ECI
245,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.920229,106.9213741,6_Feb_2026_Complaint_Sales_Area_Sukabumi_245,ECI
247,1.77036E+12,391819 / 62,6_Feb_2026_Complaint_Sales_Area_Sukabumi,-,-,DL,-6.920234,106.9213829,6_Feb_2026_Complaint_Sales_Area_Sukabumi_247,ECI
